index,Fulfilment,Sales Channel ,ship-service-level,currency,ship-country,fulfilled-by,Unnamed: 22
50855,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50876,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50878,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50886,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50893,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50894,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50895,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50905,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50907,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50909,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50915,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50917,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50924,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50926,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50928,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50932,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50937,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50947,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50951,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50952,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50960,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50970,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50984,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50992,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50995,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
50996,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51000,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51014,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51016,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51021,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51030,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51032,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51036,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51037,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51040,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51046,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51057,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51065,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51066,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51067,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51069,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51072,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51073,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51082,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51083,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51093,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51099,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51105,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51106,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51110,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51114,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51118,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51120,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51122,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51125,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51131,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51139,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51142,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51143,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51147,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51154,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51161,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51164,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51166,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51172,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51174,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51182,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51185,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51190,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51220,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51224,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51241,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51251,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51255,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51261,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51272,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51278,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51280,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51288,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51309,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51310,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51332,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51333,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51335,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51338,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51339,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51341,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51342,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51343,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51349,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51361,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51373,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51375,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51378,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51380,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51381,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51391,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51396,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51402,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51405,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51409,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51416,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51421,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51424,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51427,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51433,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51436,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51442,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51445,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51476,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51484,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51487,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51490,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51491,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51516,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51517,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51531,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51533,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51535,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51536,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51545,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51546,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51547,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51548,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51549,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51550,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51551,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51552,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51553,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51554,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51555,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51563,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51567,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51587,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51590,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51597,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51600,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51606,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51619,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51620,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51629,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51633,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51642,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51645,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51647,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51650,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51661,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51662,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51668,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51671,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51700,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51717,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51727,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51739,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51752,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51759,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51784,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51789,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51792,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51797,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51801,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51802,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51803,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51818,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51825,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51826,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51836,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51841,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51842,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51845,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51846,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51851,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51861,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51868,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51872,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51874,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51877,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51881,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51886,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51899,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51905,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51909,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51913,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51924,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51928,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51929,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51931,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51933,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51934,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51935,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51940,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51945,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51947,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51949,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51953,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51954,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51960,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51962,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51970,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51976,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51977,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51986,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51989,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
51994,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52008,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52011,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52014,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52016,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52017,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52020,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52022,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52025,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52029,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52036,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52042,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52045,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52046,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52048,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52050,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52052,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52053,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52066,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52067,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52073,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52078,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52079,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52084,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52088,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52093,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52097,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52102,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52109,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52114,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52117,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52121,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52122,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52125,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52134,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52136,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52137,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52145,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52146,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52151,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52162,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52174,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52181,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52182,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52189,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52200,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52207,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52214,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52226,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52232,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52233,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52236,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52237,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52242,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52255,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52269,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52271,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52273,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52291,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52293,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52294,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52303,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52312,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52315,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52318,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52325,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52345,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52347,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52349,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52350,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52351,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52359,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52360,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52375,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52397,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52398,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52401,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52406,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52408,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52412,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52415,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52417,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52437,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52439,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52442,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52445,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52459,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52461,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52465,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52469,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52473,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52480,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52490,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52495,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52496,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52498,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52501,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52503,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52509,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52510,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52511,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52520,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52522,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52525,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52527,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52528,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52538,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52557,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52561,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52568,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52569,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52570,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52571,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52578,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52579,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52582,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52584,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52599,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52600,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52602,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52609,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52614,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52615,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52618,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52650,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52651,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52656,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52658,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52665,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52681,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52682,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52685,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52692,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52697,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52701,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52705,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52706,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52719,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52721,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52722,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52729,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52733,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52734,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52735,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52738,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52750,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52755,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52758,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52764,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52773,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52774,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52779,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52788,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52791,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52796,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52806,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52827,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52830,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52831,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52843,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52847,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52848,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52862,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52867,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52871,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52873,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52877,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52892,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52893,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52894,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52896,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52913,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52914,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52917,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52920,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52927,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52946,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52947,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52955,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52959,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52965,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
52980,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
